,Date,Open,High,Low,Close,Adj Close,Volume
0,2015-11-24,301.766663,305.100006,298.666656,302.466675,231.545303,2588514.0
1,2015-11-26,302.566681,305.083344,300.350006,301.649994,230.92009,2447538.0
2,2015-11-27,302.899994,303.299988,296.850006,300.450012,230.001495,1600710.0
3,2015-11-30,300.75,305.933319,299.266663,300.583344,230.103546,4441029.0
4,2015-12-01,300.733337,311.299988,300.733337,310.899994,238.00120499999997,4619046.0
5,2015-12-02,311.666656,315.633331,308.833344,310.716675,237.86087,4163145.0
6,2015-12-03,311.666656,312.0,305.700012,306.649994,234.74771099999998,2507946.0
7,2015-12-04,304.666656,306.466675,301.333344,302.166656,231.315598,1813179.0
8,2015-12-07,305.666656,307.666656,302.649994,303.583344,232.40011600000003,2782803.0
9,2015-12-08,306.0,308.600006,303.016663,304.0,232.71908599999998,4308081.0
10,2015-12-09,304.0,305.200012,292.333344,294.083344,225.12767000000002,3332553.0
11,2015-12-10,293.633331,302.5,289.083344,301.383331,230.71594199999998,2797245.0
12,2015-12-11,301.716675,303.816681,295.333344,297.633331,227.845261,2560209.0
13,2015-12-14,298.316681,300.666656,294.450012,296.683319,227.11796600000002,1942245.0
14,2015-12-15,297.333344,298.649994,293.866669,296.549988,227.0159,1126095.0
15,2015-12-16,300.0,305.666656,299.983337,301.183319,230.562866,2435139.0
16,2015-12-17,304.283325,305.366669,299.850006,301.316681,230.664948,2593668.0
17,2015-12-18,301.666656,305.0,299.333344,300.25,229.84838900000003,2209239.0
18,2015-12-21,301.799988,303.299988,297.366669,299.166656,229.019089,1704975.0
19,2015-12-22,300.083344,302.666656,299.350006,300.899994,230.34594700000002,1662153.0
20,2015-12-23,301.666656,302.633331,299.433319,300.266663,229.86116,2564007.0
21,2015-12-24,300.350006,302.833344,300.25,301.366669,230.70320099999998,1623843.0
22,2015-12-28,301.283325,302.666656,300.299988,301.100006,230.499054,1105779.0
23,2015-12-29,303.033325,305.299988,300.066681,300.866669,230.32046499999998,2394339.0
24,2015-12-30,300.866669,302.416656,296.216675,297.233337,227.539032,1558794.0
25,2015-12-31,297.366669,300.533325,294.816681,297.433319,227.692123,9323469.0
26,2016-01-01,297.666656,300.799988,297.0,298.683319,228.64906299999998,828675.0
27,2016-01-04,296.299988,298.833344,291.666656,297.149994,227.47522,1803039.0
28,2016-01-05,297.633331,302.600006,293.433319,300.883331,230.33319100000003,2981136.0
29,2016-01-06,302.466675,306.5,298.666656,304.100006,232.79563900000002,4543362.0
30,2016-01-07,305.283325,306.5,293.283325,294.75,225.638031,2516625.0
31,2016-01-08,297.333344,302.5,296.799988,301.183319,230.562866,2025288.0
32,2016-01-11,300.833344,300.833344,295.133331,296.016663,226.60763500000002,2300946.0
33,2016-01-12,296.016663,299.766663,294.116669,296.716675,227.143539,3757566.0
34,2016-01-13,298.966675,300.833344,289.333344,298.633331,228.610794,4658322.0
35,2016-01-14,293.666656,306.600006,292.833344,303.133331,232.055634,3237657.0
36,2016-01-15,303.600006,315.666656,303.216675,310.850006,237.96293599999998,8973981.0
37,2016-01-18,310.183319,313.083344,296.516663,298.866669,228.78936800000002,4099638.0
38,2016-01-19,299.333344,302.083344,294.0,298.600006,228.58526600000002,2877315.0
39,2016-01-20,297.666656,300.600006,291.833344,295.166656,225.95697,6322434.0
40,2016-01-21,297.333344,299.566681,288.5,291.850006,223.417984,3249462.0
41,2016-01-22,293.0,296.100006,290.566681,294.416656,225.382797,2362179.0
42,2016-01-25,294.516663,295.549988,289.350006,292.633331,224.017639,2871777.0
43,2016-01-27,292.933319,296.166656,289.616669,290.200012,222.154846,5216286.0
44,2016-01-28,290.5,292.5,287.0,289.633331,221.721054,6811221.0
45,2016-01-29,289.633331,302.166656,288.566681,297.716675,227.90905800000002,4697028.0
46,2016-02-01,297.0,297.75,290.566681,293.383331,224.591797,2774454.0
47,2016-02-02,291.0,291.433319,281.866669,283.433319,220.100723,2839425.0
48,2016-02-03,281.883331,285.799988,275.166656,276.516663,214.729584,4254372.0
49,2016-02-04,278.333344,284.0,274.733337,277.25,215.299042,5064285.0
50,2016-02-05,278.933319,282.166656,275.533325,281.0,218.211121,2417334.0
51,2016-02-08,281.0,284.366669,274.466675,275.066681,213.603577,1812996.0
52,2016-02-09,273.966675,279.833344,272.233337,274.966675,213.525925,5467233.0
53,2016-02-10,276.25,280.633331,270.983337,279.183319,216.800385,2370072.0
54,2016-02-11,278.266663,279.183319,270.683319,272.583344,211.67511000000002,3265755.0
55,2016-02-12,273.899994,274.233337,254.100006,257.600006,200.03981000000002,7004490.0
56,2016-02-15,266.566681,269.533325,258.883331,259.916656,201.838806,4581294.0
57,2016-02-16,261.233337,261.233337,243.94999700000002,250.33332799999997,194.396851,6014403.0
58,2016-02-17,253.0,261.833344,251.66667200000003,260.316681,202.14946,6054804.0
59,2016-02-18,263.683319,266.583344,260.299988,263.25,204.427307,6261795.0
60,2016-02-19,263.333344,263.333344,253.83332799999997,255.28333999999998,198.240768,5088966.0
61,2016-02-22,255.0,256.649994,249.81666600000003,253.133331,196.571213,4187106.0
62,2016-02-23,253.366669,253.983337,243.71666000000002,245.350006,190.527054,3948507.0
63,2016-02-24,247.16667200000003,257.566681,246.350006,256.299988,199.03028899999998,6934908.0
64,2016-02-25,256.149994,256.583344,248.516663,254.71666000000002,197.80071999999998,6345588.0
65,2016-02-26,259.0,259.0,250.0,254.899994,197.94311499999998,3694398.0
66,2016-02-29,253.68333399999997,262.666656,246.66667200000003,256.416656,199.12085,29379696.0
67,2016-03-01,256.416656,266.616669,256.333344,264.566681,205.44975300000002,2935047.0
68,2016-03-02,266.333344,271.666656,261.0,262.200012,203.61193799999998,3463908.0
69,2016-03-03,262.466675,264.283325,257.100006,263.316681,205.39299,3907266.0
70,2016-03-04,264.299988,272.633331,262.299988,271.733337,211.95817599999998,5138232.0
71,2016-03-08,273.266663,278.283325,269.166656,273.633331,213.44020099999997,4500384.0
72,2016-03-09,271.166656,274.0,265.533325,266.450012,207.837082,5800557.0
73,2016-03-10,269.600006,269.600006,262.766663,264.716675,206.48504599999998,4664613.0
74,2016-03-11,266.0,271.649994,265.0,267.883331,208.95510900000002,4003893.0
75,2016-03-14,269.0,270.983337,265.666656,268.25,209.241074,3031815.0
76,2016-03-15,268.666656,273.299988,268.516663,270.299988,210.84014900000003,3240372.0
77,2016-03-16,273.899994,274.416656,271.700012,272.799988,212.79020699999998,4948587.0
78,2016-03-17,275.883331,289.799988,275.0,288.283325,224.867538,12225855.0
79,2016-03-18,286.666656,287.950012,284.100006,285.633331,222.80052200000003,5105454.0
80,2016-03-21,288.25,293.299988,286.783325,290.016663,226.219589,5058696.0
81,2016-03-22,288.5,295.933319,286.850006,290.233337,226.388626,4489725.0
82,2016-03-23,291.633331,293.333344,288.066681,289.5,225.81658900000002,3492933.0
83,2016-03-28,290.5,295.733337,287.850006,291.200012,227.142624,5282454.0
84,2016-03-29,292.516663,296.450012,289.899994,291.333344,227.246628,4810161.0
85,2016-03-30,292.783325,302.5,290.683319,300.383331,234.30584700000003,7255341.0
86,2016-03-31,301.299988,307.299988,299.649994,301.433319,235.12486299999998,8427816.0
87,2016-04-01,300.0,300.0,295.066681,295.75,230.691711,2847495.0
88,2016-04-04,298.333344,299.133331,293.533325,295.666656,230.62672400000002,2808822.0
89,2016-04-05,299.666656,303.299988,294.666656,296.799988,231.51075699999998,4922274.0
90,2016-04-06,299.0,299.333344,292.850006,296.716675,231.44577,5339904.0
91,2016-04-07,299.283325,301.266663,294.466675,295.016663,230.11970499999998,4778736.0
92,2016-04-08,295.666656,300.5,293.399994,299.883331,233.915817,1811370.0
93,2016-04-11,297.700012,306.616669,297.700012,305.733337,238.478958,3227400.0
94,2016-04-12,309.533325,313.266663,305.983337,306.950012,239.42802400000002,4523286.0
95,2016-04-13,308.333344,311.0,305.333344,308.549988,240.67596400000002,3126750.0
96,2016-04-18,308.333344,326.566681,308.333344,323.299988,252.18135099999998,6116310.0
97,2016-04-20,322.683319,323.233337,317.016663,318.083344,248.112228,3955512.0
98,2016-04-21,318.083344,328.316681,318.083344,323.583344,252.402359,3208590.0
99,2016-04-22,320.666656,325.983337,320.100006,321.966675,251.141327,1977723.0
100,2016-04-25,320.033325,327.333344,319.583344,326.100006,254.36541699999998,1963446.0
101,2016-04-26,324.033325,327.950012,323.600006,325.266663,253.715378,2979375.0
102,2016-04-27,323.666656,331.583344,323.666656,327.450012,255.418503,2355948.0
103,2016-04-28,327.333344,329.75,319.466675,320.916656,250.322296,3605892.0
104,2016-04-29,320.0,327.166656,320.0,326.0,254.28736899999998,1724394.0
105,2016-05-02,327.333344,329.066681,322.0,323.183319,252.090347,1234971.0
106,2016-05-03,324.966675,325.333344,317.066681,317.966675,248.02123999999998,2615100.0
107,2016-05-04,315.75,320.666656,314.433319,315.683319,246.24012799999997,2101491.0
108,2016-05-05,316.333344,317.066681,309.716675,312.933319,244.095108,2106765.0
109,2016-05-06,311.0,315.0,309.233337,313.066681,244.199112,3639726.0
110,2016-05-09,314.333344,316.666656,310.866669,312.333344,243.62708999999998,2811441.0
111,2016-05-10,313.733337,314.299988,308.366669,309.116669,241.117996,3167340.0
112,2016-05-11,306.183319,309.183319,302.833344,306.516663,239.089981,3148638.0
113,2016-05-12,305.700012,311.116669,305.700012,308.816681,240.88401800000003,2006505.0
114,2016-05-13,308.083344,311.666656,306.483337,309.266663,241.23504599999998,1637106.0
115,2016-05-16,309.333344,310.299988,305.183319,307.566681,239.90899700000003,2048220.0
116,2016-05-17,310.049988,316.183319,310.0,315.100006,245.785126,3074298.0
117,2016-05-18,314.033325,319.366669,310.149994,311.033325,242.613052,4389615.0
118,2016-05-19,310.600006,316.5,310.333344,314.416656,245.252167,3062916.0
119,2016-05-20,314.766663,315.75,306.0,306.833344,239.33696,2386458.0
120,2016-05-23,308.933319,310.700012,303.666656,307.299988,239.70097400000003,2196210.0
121,2016-05-24,305.333344,308.383331,296.866669,298.649994,232.95379599999998,3098973.0
122,2016-05-25,301.5,313.566681,293.716675,305.799988,238.53091400000002,2368647.0
123,2016-05-26,307.0,310.333344,302.366669,308.933319,240.97497599999997,3621822.0
124,2016-05-27,317.0,341.566681,315.816681,337.333344,263.127655,17654760.0
125,2016-05-30,340.0,341.316681,331.200012,333.149994,259.864563,3930579.0
126,2016-05-31,333.149994,335.983337,324.649994,326.833344,254.937469,6996798.0
127,2016-06-01,331.666656,332.0,327.366669,329.033325,256.653442,3222198.0
128,2016-06-02,328.899994,335.5,326.233337,334.366669,260.813629,4329798.0
129,2016-06-03,337.333344,344.649994,334.616669,337.5,263.25766,5581194.0
130,2016-06-06,335.466675,336.433319,330.0,331.416656,262.399963,3845928.0
131,2016-06-07,334.0,334.083344,324.466675,325.416656,257.64941400000004,3520614.0
132,2016-06-08,324.083344,328.466675,323.049988,326.716675,258.67871099999996,3068823.0
133,2016-06-09,330.100006,335.266663,329.0,332.483337,263.24447599999996,3951108.0
134,2016-06-10,333.0,334.783325,328.183319,328.950012,260.44693,2539329.0
135,2016-06-13,327.416656,337.649994,326.666656,336.216675,266.200348,3734100.0
136,2016-06-14,338.666656,339.0,329.383331,330.383331,261.581787,3226785.0
137,2016-06-15,331.75,337.933319,331.75,337.0,266.820526,2516670.0
138,2016-06-16,338.066681,340.0,333.533325,337.166656,266.95248399999997,3298608.0
139,2016-06-17,338.916656,339.916656,333.666656,334.983337,265.223877,2631132.0
140,2016-06-20,333.316681,337.5,331.350006,334.933319,265.184235,1863789.0
141,2016-06-21,334.933319,337.399994,333.033325,336.183319,266.17395,2202597.0
142,2016-06-22,336.0,337.850006,334.416656,336.450012,266.385132,2327880.0
143,2016-06-23,337.0,343.5,334.333344,341.283325,270.211884,2239926.0
144,2016-06-24,337.333344,341.466675,332.033325,337.816681,267.46716299999997,3258312.0
145,2016-06-27,340.0,348.966675,338.850006,346.066681,273.999115,4301535.0
146,2016-06-28,347.266663,351.366669,346.733337,350.566681,277.561981,3563907.0
147,2016-06-29,351.633331,353.533325,347.766663,351.450012,278.261444,2497464.0
148,2016-06-30,354.0,359.333344,350.366669,357.383331,282.959106,7047534.0
149,2016-07-01,358.333344,367.433319,355.666656,363.983337,288.184631,3197589.0
150,2016-07-04,365.0,370.0,365.0,368.716675,291.932312,5078118.0
151,2016-07-05,369.166656,372.600006,364.133331,365.983337,289.768158,5876130.0
152,2016-07-07,366.383331,373.666656,363.166656,371.366669,294.030426,7552701.0
153,2016-07-08,373.700012,374.633331,368.149994,371.566681,294.188812,8512599.0
154,2016-07-11,375.633331,383.333344,373.366669,377.766663,299.09765600000003,9432867.0
155,2016-07-12,377.399994,385.333344,371.033325,373.516663,295.73269700000003,11059899.0
156,2016-07-13,373.266663,375.333344,362.399994,363.733337,287.98675499999996,5611342.0
157,2016-07-14,364.166656,370.966675,364.166656,368.933319,292.10385099999996,2355451.0
158,2016-07-15,369.333344,371.933319,364.666656,369.833344,292.816437,3648285.0
159,2016-07-18,370.666656,375.166656,367.733337,370.766663,293.555389,2543923.0
160,2016-07-19,370.399994,382.666656,369.366669,381.433319,302.00073199999997,4372432.0
161,2016-07-20,380.0,388.666656,380.0,383.0,303.24115,3475419.0
162,2016-07-21,388.133331,393.733337,382.200012,384.166656,304.164856,4150452.0
163,2016-07-22,385.133331,389.966675,379.033325,388.799988,307.83337400000005,2938803.0
164,2016-07-25,391.333344,401.233337,390.266663,395.666656,313.27002000000005,4610001.0
165,2016-07-26,396.333344,400.566681,390.333344,392.233337,310.551666,3219046.0
166,2016-07-27,392.433319,397.566681,388.299988,392.333344,310.630829,3269878.0
167,2016-07-28,392.966675,395.266663,383.366669,389.200012,308.150085,6397185.0
168,2016-07-29,391.733337,398.0,388.399994,395.100006,312.82138100000003,2648415.0
169,2016-08-01,397.966675,402.333344,393.5,396.399994,313.85064700000004,3332542.0
170,2016-08-02,397.700012,399.799988,384.766663,386.233337,305.801178,4018000.0
171,2016-08-03,386.666656,388.700012,378.5,381.933319,302.396667,4268509.0
172,2016-08-04,382.833344,385.399994,372.0,379.533325,300.496429,3726234.0
173,2016-08-05,383.866669,391.866669,382.366669,391.033325,309.601563,4148520.0
174,2016-08-08,395.399994,411.799988,392.666656,404.5,320.263855,12245334.0
175,2016-08-09,405.966675,409.166656,394.933319,397.100006,314.404907,7375902.0
176,2016-08-10,398.366669,403.0,385.600006,389.033325,308.018097,6237603.0
177,2016-08-11,392.666656,400.0,387.333344,397.899994,315.038269,6324160.0
178,2016-08-12,392.799988,396.333344,383.299988,386.633331,306.117889,4508664.0
179,2016-08-16,386.666656,401.666656,385.466675,397.600006,314.800751,4904071.0
180,2016-08-17,397.333344,399.200012,389.033325,391.566681,310.02383399999997,2935588.0
