,Date,Open,High,Low,Close,Adj Close,Volume
0,2015-11-24,71.190002,72.370003,70.75,72.16999799999999,61.729954000000006,914400
1,2015-11-25,72.029999,72.300003,70.720001,70.93,60.669361,974400
2,2015-11-27,70.790001,71.690002,70.510002,71.260002,60.951618,296800
3,2015-11-30,71.300003,72.720001,71.290001,72.650002,62.14051800000001,1301800
4,2015-12-01,72.809998,72.949997,70.529999,72.540001,62.046440000000004,1707700
5,2015-12-02,72.0,72.879997,71.389999,71.779999,61.396393,1013500
6,2015-12-03,71.910004,72.510002,70.959999,71.139999,60.848965,1159200
7,2015-12-04,71.18,73.720001,71.16999799999999,73.309998,62.705055,1396000
8,2015-12-07,72.059998,72.75,70.349998,70.900002,60.64368399999999,1266300
9,2015-12-08,69.720001,70.540001,68.769997,68.910004,58.941559,1196900
10,2015-12-09,68.400002,71.400002,68.400002,70.889999,60.63513199999999,1700200
11,2015-12-10,70.290001,70.440002,69.260002,69.410004,59.756995999999994,999700
12,2015-12-11,68.160004,69.18,67.339996,67.470001,58.086783999999994,1483000
13,2015-12-14,67.089996,67.66999799999999,65.879997,66.699997,57.423869999999994,1591000
14,2015-12-15,67.5,67.959999,66.610001,67.220001,57.871563,1322900
15,2015-12-16,67.550003,68.529999,66.949997,68.519997,58.990765,1056600
16,2015-12-17,68.379997,68.489998,66.760002,66.800003,57.509975,938100
17,2015-12-18,66.370003,67.900002,66.139999,66.559998,57.303341,1781400
18,2015-12-21,66.839996,67.730003,66.32,66.739998,57.458321,961700
19,2015-12-22,66.989998,68.18,66.519997,67.5,58.11261700000001,991200
20,2015-12-23,68.160004,69.290001,67.449997,69.25,59.619240000000005,982900
21,2015-12-24,69.129997,69.449997,68.790001,68.910004,59.326527,424500
22,2015-12-28,68.400002,68.550003,67.699997,68.209999,58.723873,500800
23,2015-12-29,68.790001,69.379997,68.489998,69.07,59.464275,532500
24,2015-12-30,68.41999799999999,68.709999,67.639999,67.800003,58.370906999999995,704300
25,2015-12-31,67.449997,68.25,67.279999,67.510002,58.121235,565000
26,2016-01-04,66.5,66.660004,65.120003,66.629997,57.363609,1415500
27,2016-01-05,67.129997,68.110001,66.099998,67.110001,57.776867,1335200
28,2016-01-06,65.93,66.720001,65.18,65.809998,56.657658,1458900
29,2016-01-07,64.529999,65.760002,63.919998,64.739998,55.736458,1699100
30,2016-01-08,64.970001,65.730003,63.470001,63.66,54.806664000000005,1304600
31,2016-01-11,63.880001,64.18,61.740002000000004,62.25,53.592754000000006,1510800
32,2016-01-12,63.099998,63.48,61.439999,63.009997999999996,54.247046999999995,1002400
33,2016-01-13,63.580002,63.990002000000004,62.34,62.709998999999996,53.988772999999995,1187400
34,2016-01-14,62.889998999999996,64.239998,62.169998,63.959998999999996,55.064933999999994,1225100
35,2016-01-15,62.25,62.880001,60.709998999999996,61.740002000000004,53.153675,1525200
36,2016-01-19,62.59,62.740002000000004,60.310001,61.189999,52.680161,1433000
37,2016-01-20,60.049999,61.43,58.849998,60.779999,52.327179,1433800
38,2016-01-21,60.700001,62.490002000000004,60.029999,61.25,52.731815000000005,1491100
39,2016-01-22,62.689999,63.98,62.0,62.560001,53.859638000000004,1134800
40,2016-01-25,62.130001,62.619999,60.630001,60.759997999999996,52.309971000000004,1021000
41,2016-01-26,60.91,62.73,60.630001,62.669998,53.954327,1522200
42,2016-01-27,62.220001,63.23,61.43,61.990002000000004,53.368908,1337400
43,2016-01-28,63.34,63.779999,62.419998,63.060001,54.29010400000001,1697400
44,2016-01-29,57.860001000000004,61.43,56.029999,61.209998999999996,52.697384,5854600
45,2016-02-01,58.82,61.380001,58.5,60.459998999999996,52.051685,2574700
46,2016-02-02,59.200001,59.459998999999996,58.139998999999996,58.740002000000004,50.570896000000005,1943700
47,2016-02-03,59.360001000000004,61.540001000000004,58.07,61.299999,52.774864,1817600
48,2016-02-04,61.43,62.509997999999996,61.029999,61.360001000000004,52.826523,2667600
49,2016-02-05,60.82,62.099998,60.009997999999996,60.389998999999996,51.991421,1889300
50,2016-02-08,59.82,60.27,58.110001000000004,58.77,50.596725,2043400
51,2016-02-09,57.740002000000004,59.09,57.09,58.43,50.304008,2323500
52,2016-02-10,58.619999,59.779999,57.93,58.650002,50.493408,1221700
53,2016-02-11,57.09,58.84,57.0,58.439999,50.312614,1231300
54,2016-02-12,58.869999,60.82,58.0,60.66,52.223869,1827500
55,2016-02-16,61.380001,62.400002,60.599998,62.360001000000004,53.687454,1479200
56,2016-02-17,63.07,64.400002,63.009997999999996,63.849998,54.970234,1147200
57,2016-02-18,64.099998,64.160004,62.529999,63.459998999999996,54.634471999999995,926700
58,2016-02-19,63.0,63.110001000000004,62.189999,62.400002,53.721881999999994,1115900
59,2016-02-22,63.549999,64.559998,63.52,64.519997,55.547047,849100
60,2016-02-23,64.040001,64.489998,62.709998999999996,62.919998,54.169563000000004,838300
61,2016-02-24,62.110001000000004,63.939999,61.529999,63.860001000000004,54.978843999999995,869800
62,2016-02-25,63.860001000000004,64.559998,63.009997999999996,64.540001,55.564274,1064800
63,2016-02-26,64.980003,65.769997,64.66999799999999,65.160004,56.098053,1104800
64,2016-02-29,65.150002,65.769997,64.139999,64.150002,55.228508,1316000
65,2016-03-01,65.160004,66.720001,64.709999,66.480003,57.234478,1367000
66,2016-03-02,66.279999,67.43,65.839996,67.339996,57.974876,1136100
67,2016-03-03,67.440002,68.599998,67.18,68.489998,58.964946999999995,1777700
68,2016-03-04,68.68,70.220001,68.16999799999999,69.66999799999999,59.980839,1552800
69,2016-03-07,69.41999799999999,70.639999,69.239998,70.389999,60.600704,1233400
70,2016-03-08,69.559998,69.989998,68.699997,68.870003,59.292091000000006,1232400
71,2016-03-09,69.279999,70.389999,68.980003,70.360001,60.574867000000005,1421600
72,2016-03-10,70.160004,70.470001,68.489998,69.389999,59.739777000000004,1450200
73,2016-03-11,69.709999,71.540001,69.43,71.410004,61.88913,1700100
74,2016-03-14,70.550003,70.83000200000001,69.620003,70.129997,60.779778,1439600
75,2016-03-15,68.959999,69.91999799999999,68.449997,69.760002,60.459109999999995,951900
76,2016-03-16,69.589996,71.489998,69.43,71.290001,61.785121999999994,1137700
77,2016-03-17,71.959999,73.91999799999999,71.730003,73.720001,63.891144,1702200
78,2016-03-18,74.220001,74.980003,73.139999,73.489998,63.69179200000001,1955300
79,2016-03-21,73.75,73.82,72.559998,73.610001,63.795788,1019100
80,2016-03-22,73.099998,73.470001,72.370003,72.93,63.206469999999996,1186300
81,2016-03-23,72.68,73.18,72.279999,72.629997,62.946456999999995,939700
82,2016-03-24,71.650002,72.849998,70.889999,72.839996,63.128448,1089500
83,2016-03-28,72.959999,73.290001,72.220001,72.870003,63.154456999999994,669900
84,2016-03-29,72.33000200000001,73.5,71.699997,73.25,63.48381800000001,926200
85,2016-03-30,73.709999,74.129997,73.230003,73.269997,63.501121999999995,758500
86,2016-03-31,73.089996,73.099998,71.989998,72.230003,62.599792,1685900
87,2016-04-01,71.900002,73.800003,71.290001,73.660004,63.839138,1556300
88,2016-04-04,73.360001,73.459999,72.260002,72.5,62.833797,837500
89,2016-04-05,71.980003,72.360001,71.529999,72.139999,62.521786,762400
90,2016-04-06,72.16999799999999,72.410004,70.940002,72.260002,62.625801,1249900
91,2016-04-07,71.650002,72.059998,70.540001,71.190002,61.698452,1354600
92,2016-04-08,71.900002,72.66999799999999,71.629997,71.949997,62.357113,885200
93,2016-04-11,72.239998,72.93,71.940002,72.190002,62.565117,666100
94,2016-04-12,72.589996,73.620003,72.33000200000001,73.239998,63.475124,920400
95,2016-04-13,73.889999,74.410004,73.480003,74.360001,64.44581600000001,934400
